epoch,accuracy,loss,val_accuracy,val_loss
77,0.5293750166893005,0.6707801222801208,0.5099999904632568,0.6609167456626892
78,0.5400000214576721,0.6700373291969299,0.5249999761581421,0.6591964960098267
79,0.53125,0.6707032918930054,0.5274999737739563,0.6570132374763489
80,0.5518749952316284,0.6675760746002197,0.5299999713897705,0.6543502807617188
81,0.5368750095367432,0.6645075082778931,0.5425000190734863,0.6514010429382324
82,0.5406249761581421,0.6656131148338318,0.5475000143051147,0.647586464881897
83,0.5550000071525574,0.6576801538467407,0.5649999976158142,0.6421408653259277
84,0.5787500143051147,0.6485652923583984,0.574999988079071,0.6354286074638367
85,0.5643749833106995,0.6564421653747559,0.637499988079071,0.6288955211639404
86,0.5774999856948853,0.6469988226890564,0.6675000190734863,0.6185954809188843
87,0.609375,0.6400054693222046,0.6924999952316284,0.607513427734375
88,0.5924999713897705,0.6364309191703796,0.7174999713897705,0.5951784253120422
89,0.612500011920929,0.6250813007354736,0.7149999737739563,0.5846507549285889
90,0.6181250214576721,0.6238486170768738,0.7200000286102295,0.5761258602142334
91,0.6356250047683716,0.6122146248817444,0.7275000214576721,0.5636531114578247
92,0.6568750143051147,0.6073431372642517,0.7225000262260437,0.5566554665565491
93,0.6481249928474426,0.6073171496391296,0.7149999737739563,0.551734447479248
94,0.65625,0.6012049913406372,0.7275000214576721,0.5447282791137695
95,0.6631249785423279,0.600425124168396,0.7350000143051147,0.5354189872741699
96,0.6575000286102295,0.5963314175605774,0.7250000238418579,0.5297263860702515
97,0.6756250262260437,0.592073917388916,0.7400000095367432,0.5247113704681396
98,0.6862499713897705,0.5852524042129517,0.7549999952316284,0.5185249447822571
99,0.6731250286102295,0.5922698974609375,0.75,0.5154693126678467
100,0.6987500190734863,0.5741602182388306,0.7599999904632568,0.5107892155647278
101,0.668749988079071,0.5851077437400818,0.762499988079071,0.506289541721344
102,0.6737499833106995,0.5886807441711426,0.7649999856948853,0.5037723183631897
103,0.7049999833106995,0.5663173794746399,0.762499988079071,0.49954909086227417
104,0.7137500047683716,0.5496258735656738,0.7724999785423279,0.49281543493270874
105,0.7006250023841858,0.5716147422790527,0.7574999928474426,0.4905610978603363
106,0.7049999833106995,0.5624145269393921,0.7649999856948853,0.48800408840179443
107,0.7250000238418579,0.5423746705055237,0.7699999809265137,0.48676735162734985
108,0.7168750166893005,0.557722270488739,0.7674999833106995,0.4820514917373657
109,0.7237499952316284,0.5443050861358643,0.7850000262260437,0.4768710434436798
110,0.7106249928474426,0.5677300691604614,0.7850000262260437,0.4779808521270752
111,0.7425000071525574,0.528864324092865,0.7749999761581421,0.474058598279953
112,0.7250000238418579,0.5483705401420593,0.7925000190734863,0.4715692102909088
113,0.7118750214576721,0.565201997756958,0.7774999737739563,0.4732200503349304
114,0.7300000190734863,0.5432542562484741,0.7875000238418579,0.4695104658603668
115,0.7243750095367432,0.5384342074394226,0.7875000238418579,0.4675491452217102
116,0.7237499952316284,0.5430356860160828,0.7925000190734863,0.46402159333229065
117,0.7387499809265137,0.526258647441864,0.8025000095367432,0.4574372172355652
118,0.7368749976158142,0.5378543734550476,0.8025000095367432,0.45241478085517883
119,0.737500011920929,0.5238848328590393,0.7950000166893005,0.4485574960708618
120,0.7243750095367432,0.5320960879325867,0.8050000071525574,0.442575603723526
121,0.7287499904632568,0.5333898663520813,0.7975000143051147,0.44451704621315
122,0.75,0.5182511806488037,0.7950000166893005,0.439658522605896
123,0.7387499809265137,0.5263447761535645,0.7975000143051147,0.4370761811733246
124,0.734375,0.5220388770103455,0.8025000095367432,0.4348701536655426
125,0.7331249713897705,0.5218402743339539,0.8100000023841858,0.42887595295906067
126,0.7587500214576721,0.5058894753456116,0.8050000071525574,0.42966529726982117
127,0.7668750286102295,0.4872714877128601,0.8100000023841858,0.42472514510154724
128,0.7318750023841858,0.5251021385192871,0.8125,0.42044201493263245
129,0.7543749809265137,0.49250197410583496,0.8100000023841858,0.4155300259590149
130,0.7493749856948853,0.5129245519638062,0.8299999833106995,0.409137487411499
131,0.7506250143051147,0.5035700798034668,0.8274999856948853,0.41003644466400146
132,0.7506250143051147,0.4970616400241852,0.8274999856948853,0.406680703163147
133,0.7412499785423279,0.5058038234710693,0.8324999809265137,0.4069753885269165
134,0.7406250238418579,0.5105382800102234,0.8374999761581421,0.40015190839767456
135,0.7456250190734863,0.5134721398353577,0.8500000238418579,0.39761435985565186
136,0.7549999952316284,0.5013096332550049,0.8299999833106995,0.3941096365451813
137,0.753125011920929,0.48552176356315613,0.8450000286102295,0.3918635845184326
138,0.7568749785423279,0.49239131808280945,0.8450000286102295,0.38744276762008667
139,0.7737500071525574,0.4765033721923828,0.8475000262260437,0.38304242491722107
140,0.7631250023841858,0.4828769564628601,0.8475000262260437,0.3801685571670532
141,0.7599999904632568,0.48763611912727356,0.8475000262260437,0.38186776638031006
142,0.7606250047683716,0.4919776916503906,0.8525000214576721,0.3799595534801483
143,0.7793750166893005,0.46605759859085083,0.8550000190734863,0.3743455410003662
144,0.762499988079071,0.48053812980651855,0.8550000190734863,0.3717489540576935
145,0.7581250071525574,0.4926055669784546,0.8525000214576721,0.3729966878890991
146,0.7524999976158142,0.49844300746917725,0.8550000190734863,0.3708886206150055
147,0.7606250047683716,0.47678276896476746,0.862500011920929,0.36607062816619873
148,0.7793750166893005,0.46404534578323364,0.8700000047683716,0.36277127265930176
149,0.7699999809265137,0.48038437962532043,0.8675000071525574,0.36333686113357544
150,0.7699999809265137,0.45542651414871216,0.862500011920929,0.3605237901210785
151,0.7706249952316284,0.4733528792858124,0.8600000143051147,0.35723546147346497
152,0.7712500095367432,0.4578739404678345,0.8550000190734863,0.3502570390701294
153,0.768750011920929,0.4838690459728241,0.8650000095367432,0.35295364260673523
154,0.7749999761581421,0.4548882246017456,0.8675000071525574,0.35106360912323
155,0.7743750214576721,0.45773258805274963,0.8700000047683716,0.3483400344848633
156,0.7931249737739563,0.45363864302635193,0.8550000190734863,0.34588783979415894
157,0.7875000238418579,0.45124876499176025,0.8675000071525574,0.34232842922210693
158,0.7768750190734863,0.4591480493545532,0.8675000071525574,0.339234322309494
159,0.778124988079071,0.46809062361717224,0.8675000071525574,0.3380107879638672
160,0.784375011920929,0.45059147477149963,0.8725000023841858,0.33476120233535767
161,0.7818750143051147,0.463328093290329,0.8725000023841858,0.3391292989253998
162,0.7768750190734863,0.4700496196746826,0.8675000071525574,0.33403217792510986
163,0.7681249976158142,0.4827924966812134,0.8725000023841858,0.33557331562042236
164,0.7881249785423279,0.44112586975097656,0.8700000047683716,0.33236488699913025
165,0.7862499952316284,0.4392662048339844,0.8725000023841858,0.330719918012619
166,0.7962499856948853,0.4439961314201355,0.8824999928474426,0.32562172412872314
167,0.7737500071525574,0.4548792243003845,0.8799999952316284,0.3250269591808319
168,0.7837499976158142,0.4312860369682312,0.8774999976158142,0.32289162278175354
169,0.7956249713897705,0.4428490698337555,0.8725000023841858,0.3177100121974945
170,0.7774999737739563,0.4606696665287018,0.8824999928474426,0.3162389099597931
171,0.7950000166893005,0.43198856711387634,0.8824999928474426,0.32015761733055115
172,0.7762500047683716,0.4428744614124298,0.8824999928474426,0.3149452805519104
173,0.7925000190734863,0.44185376167297363,0.887499988079071,0.312691330909729
174,0.8037499785423279,0.41830527782440186,0.8849999904632568,0.3146165609359741
175,0.7962499856948853,0.43499401211738586,0.8849999904632568,0.31102243065834045
176,0.8012499809265137,0.4394902288913727,0.8799999952316284,0.3136076033115387
177,0.7956249713897705,0.43958619236946106,0.8824999928474426,0.31354600191116333
178,0.7987499833106995,0.4360625445842743,0.8700000047683716,0.3161884546279907
179,0.7975000143051147,0.4297853410243988,0.8949999809265137,0.3092128038406372
180,0.7906249761581421,0.4346776604652405,0.8999999761581421,0.3066774010658264
181,0.7837499976158142,0.44426023960113525,0.8999999761581421,0.30306264758110046
182,0.800000011920929,0.42429810762405396,0.9075000286102295,0.29968735575675964
183,0.7925000190734863,0.4387962818145752,0.8949999809265137,0.30221641063690186
184,0.8037499785423279,0.4246175289154053,0.9024999737739563,0.30037638545036316
185,0.809374988079071,0.41650936007499695,0.8974999785423279,0.2994195222854614
186,0.8081250190734863,0.4060588479042053,0.9024999737739563,0.2945786714553833
187,0.7993749976158142,0.425955206155777,0.8924999833106995,0.2953772246837616
188,0.7993749976158142,0.4362315833568573,0.8974999785423279,0.29488465189933777
189,0.8081250190734863,0.409201055765152,0.9024999737739563,0.29419445991516113
190,0.809374988079071,0.4136255383491516,0.9024999737739563,0.29067182540893555
191,0.8043749928474426,0.4087650775909424,0.9125000238418579,0.2882813513278961
192,0.8012499809265137,0.4140389561653137,0.9049999713897705,0.28708556294441223
193,0.8012499809265137,0.4093850255012512,0.9024999737739563,0.28290560841560364
194,0.8012499809265137,0.42815789580345154,0.9075000286102295,0.28045547008514404
195,0.8062499761581421,0.41584140062332153,0.9075000286102295,0.28189751505851746
196,0.8106250166893005,0.4010869562625885,0.9125000238418579,0.27738234400749207
197,0.8081250190734863,0.40646693110466003,0.9075000286102295,0.2811388075351715
198,0.8118749856948853,0.39830172061920166,0.9175000190734863,0.27322810888290405
199,0.8043749928474426,0.42006778717041016,0.9150000214576721,0.27345165610313416
200,0.8199999928474426,0.39901813864707947,0.9075000286102295,0.2778782248497009
201,0.8100000023841858,0.4106581509113312,0.9125000238418579,0.27625349164009094
202,0.8112499713897705,0.4074935019016266,0.9125000238418579,0.2743973433971405
203,0.809374988079071,0.3996914029121399,0.9100000262260437,0.2734818756580353
204,0.8125,0.40991246700286865,0.9150000214576721,0.27143508195877075
205,0.8112499713897705,0.40237879753112793,0.9075000286102295,0.272604763507843
206,0.8199999928474426,0.4028835594654083,0.9075000286102295,0.2722497582435608
207,0.8181250095367432,0.38908374309539795,0.9125000238418579,0.2673123776912689
208,0.8168749809265137,0.3977360129356384,0.9150000214576721,0.26542624831199646
209,0.8237500190734863,0.3958725333213806,0.9175000190734863,0.2601217031478882
210,0.8031250238418579,0.4128156304359436,0.9200000166893005,0.262151300907135
211,0.8193749785423279,0.3958972096443176,0.9175000190734863,0.26170530915260315
212,0.8075000047683716,0.41154107451438904,0.9150000214576721,0.25919127464294434
213,0.8106250166893005,0.38928455114364624,0.9175000190734863,0.25949010252952576
214,0.8181250095367432,0.39350998401641846,0.925000011920929,0.2582823932170868
215,0.8162500262260437,0.4103412628173828,0.9049999713897705,0.2610901892185211
216,0.7962499856948853,0.4292154312133789,0.9075000286102295,0.2639104723930359
217,0.8187500238418579,0.3814062178134918,0.9225000143051147,0.2619202136993408
218,0.8025000095367432,0.4044042229652405,0.9225000143051147,0.2643609642982483
219,0.8231250047683716,0.3883402347564697,0.925000011920929,0.2568586468696594
220,0.824999988079071,0.3773464560508728,0.9225000143051147,0.2542448043823242
221,0.8137500286102295,0.3875698745250702,0.9225000143051147,0.2522602677345276
222,0.8262500166893005,0.3784564137458801,0.9275000095367432,0.2509758770465851
223,0.8199999928474426,0.3982280492782593,0.9150000214576721,0.2584598660469055
224,0.831250011920929,0.36268162727355957,0.9175000190734863,0.2530827224254608
225,0.8218749761581421,0.3871811032295227,0.925000011920929,0.25094589591026306
226,0.8268749713897705,0.37951865792274475,0.9100000262260437,0.2522587478160858
227,0.8187500238418579,0.3758504092693329,0.9175000190734863,0.25045379996299744
228,0.824999988079071,0.38393905758857727,0.9200000166893005,0.24956370890140533
229,0.8343750238418579,0.3699182868003845,0.9150000214576721,0.25267839431762695
230,0.8349999785423279,0.3886955678462982,0.9200000166893005,0.2473299205303192
231,0.8206250071525574,0.3744712173938751,0.9225000143051147,0.2485533356666565
232,0.8193749785423279,0.3760596811771393,0.9175000190734863,0.24931253492832184
233,0.8287500143051147,0.37619104981422424,0.9100000262260437,0.24776184558868408
234,0.8218749761581421,0.38409224152565,0.9225000143051147,0.24582195281982422
235,0.8268749713897705,0.37996596097946167,0.9300000071525574,0.24130909144878387
236,0.8337500095367432,0.3633672595024109,0.9300000071525574,0.24531883001327515
237,0.8218749761581421,0.3769250810146332,0.925000011920929,0.24529407918453217
238,0.8293750286102295,0.3857190012931824,0.9225000143051147,0.24432353675365448
239,0.828125,0.37402504682540894,0.925000011920929,0.2428492307662964
240,0.828125,0.3831236958503723,0.9200000166893005,0.2438036948442459
241,0.8212500214576721,0.3969511091709137,0.9200000166893005,0.24450212717056274
242,0.8368750214576721,0.36343443393707275,0.925000011920929,0.2418266236782074
243,0.8224999904632568,0.3743619918823242,0.925000011920929,0.24170249700546265
244,0.828125,0.3726729154586792,0.9225000143051147,0.24087631702423096
245,0.8525000214576721,0.33826160430908203,0.9325000047683716,0.236920565366745
246,0.8193749785423279,0.390560120344162,0.9300000071525574,0.23773814737796783
247,0.8149999976158142,0.3839634358882904,0.9275000095367432,0.23950693011283875
248,0.8287500143051147,0.3713971674442291,0.9350000023841858,0.23874764144420624
249,0.84375,0.36269038915634155,0.9275000095367432,0.23790746927261353
250,0.8368750214576721,0.3643733263015747,0.9200000166893005,0.23649291694164276
251,0.8343750238418579,0.356723427772522,0.9150000214576721,0.23354820907115936
252,0.8475000262260437,0.34770306944847107,0.9150000214576721,0.2362486869096756
253,0.8331249952316284,0.3650566041469574,0.9125000238418579,0.23714883625507355
254,0.8224999904632568,0.37884989380836487,0.9275000095367432,0.2351110875606537
255,0.8424999713897705,0.3520125448703766,0.9275000095367432,0.23237840831279755
256,0.8393750190734863,0.3539680242538452,0.925000011920929,0.23590709269046783
257,0.8343750238418579,0.35217562317848206,0.9150000214576721,0.23264850676059723
258,0.8306249976158142,0.37196028232574463,0.925000011920929,0.23539091646671295
259,0.8349999785423279,0.360536128282547,0.9300000071525574,0.23447513580322266
260,0.8181250095367432,0.3772762417793274,0.9325000047683716,0.23715394735336304
261,0.8393750190734863,0.35800570249557495,0.9175000190734863,0.2413129210472107
262,0.8306249976158142,0.3516285717487335,0.9200000166893005,0.23499822616577148
263,0.8243749737739563,0.36439380049705505,0.925000011920929,0.23554736375808716
264,0.8293750286102295,0.36448755860328674,0.9225000143051147,0.23768730461597443
265,0.8331249952316284,0.374340295791626,0.9225000143051147,0.23582549393177032
266,0.8500000238418579,0.3369612991809845,0.925000011920929,0.23042041063308716
267,0.8324999809265137,0.37700629234313965,0.925000011920929,0.22888292372226715
268,0.846875011920929,0.3528497815132141,0.9150000214576721,0.22840137779712677
269,0.8224999904632568,0.38225409388542175,0.925000011920929,0.23122663795948029
270,0.8299999833106995,0.37336742877960205,0.9325000047683716,0.22839918732643127
271,0.8399999737739563,0.34911400079727173,0.9399999976158142,0.22644470632076263
272,0.8356249928474426,0.3545737862586975,0.9325000047683716,0.22484107315540314
273,0.846875011920929,0.34301403164863586,0.9424999952316284,0.22656601667404175
274,0.8381249904632568,0.36290478706359863,0.9325000047683716,0.22803930938243866
275,0.8462499976158142,0.3419758975505829,0.9300000071525574,0.2286398708820343
276,0.8318750262260437,0.3520522713661194,0.9375,0.229787215590477
277,0.8374999761581421,0.3668270409107208,0.9375,0.2266715168952942
278,0.8349999785423279,0.3554454445838928,0.9325000047683716,0.22595997154712677
279,0.8431249856948853,0.3593640625476837,0.9300000071525574,0.23198489844799042
280,0.8356249928474426,0.359017014503479,0.9325000047683716,0.23021180927753448
281,0.8399999737739563,0.34965771436691284,0.9375,0.23247916996479034
282,0.8493750095367432,0.33332207798957825,0.9399999976158142,0.225788414478302
283,0.84375,0.3571709096431732,0.9399999976158142,0.2226140946149826
284,0.846875011920929,0.3455824553966522,0.9350000023841858,0.2230680286884308
285,0.8343750238418579,0.3628416061401367,0.9399999976158142,0.21921737492084503
286,0.8274999856948853,0.3552184998989105,0.9399999976158142,0.2216874063014984
287,0.8531249761581421,0.3381500244140625,0.9449999928474426,0.2229151576757431
288,0.8525000214576721,0.33467811346054077,0.9449999928474426,0.21945369243621826
289,0.8293750286102295,0.3500901162624359,0.9399999976158142,0.21987733244895935
290,0.8393750190734863,0.3548416793346405,0.9424999952316284,0.22083896398544312
291,0.8349999785423279,0.34760308265686035,0.9399999976158142,0.2230820208787918
292,0.859375,0.32701870799064636,0.9424999952316284,0.2140359878540039
293,0.8387500047683716,0.34879904985427856,0.9350000023841858,0.21379786729812622
294,0.8556249737739563,0.32679179310798645,0.9399999976158142,0.21396051347255707
295,0.8268749713897705,0.379555344581604,0.9350000023841858,0.21455001831054688
296,0.8399999737739563,0.3604053556919098,0.9275000095367432,0.22211597859859467
297,0.8393750190734863,0.3484853506088257,0.9375,0.2166108340024948
298,0.84375,0.3620060384273529,0.9350000023841858,0.2179887741804123
299,0.84375,0.34758099913597107,0.9474999904632568,0.21599307656288147
300,0.8374999761581421,0.34747448563575745,0.9399999976158142,0.21622028946876526
301,0.8374999761581421,0.36493387818336487,0.9350000023841858,0.21990634500980377
302,0.8362500071525574,0.36266058683395386,0.9300000071525574,0.22536927461624146
303,0.8412500023841858,0.3417717218399048,0.9375,0.21979409456253052
304,0.8393750190734863,0.3410910367965698,0.9350000023841858,0.21873359382152557
305,0.8399999737739563,0.34746986627578735,0.9350000023841858,0.21811287105083466
306,0.8475000262260437,0.3442050814628601,0.9375,0.2125748246908188
307,0.84375,0.3376549780368805,0.9424999952316284,0.21109123528003693
308,0.8443750143051147,0.3262923061847687,0.9424999952316284,0.20781491696834564
309,0.8475000262260437,0.3335527777671814,0.9375,0.2100924551486969
310,0.8431249856948853,0.33847111463546753,0.9375,0.20875796675682068
311,0.8550000190734863,0.3398113250732422,0.9300000071525574,0.2130841463804245
312,0.8431249856948853,0.340892493724823,0.9424999952316284,0.21062183380126953
313,0.8512499928474426,0.34164324402809143,0.9399999976158142,0.2110276222229004
314,0.8418750166893005,0.33508777618408203,0.9375,0.21054983139038086
315,0.8450000286102295,0.33433979749679565,0.9375,0.21035431325435638
316,0.8506249785423279,0.33841437101364136,0.9275000095367432,0.21002891659736633
317,0.8424999713897705,0.3364463448524475,0.9325000047683716,0.20990249514579773
318,0.856249988079071,0.33042052388191223,0.9200000166893005,0.21513836085796356
319,0.8481249809265137,0.34031450748443604,0.9325000047683716,0.21253277361392975
320,0.8656250238418579,0.31188738346099854,0.9325000047683716,0.20884227752685547
321,0.8456249833106995,0.33828574419021606,0.9399999976158142,0.20772966742515564
322,0.8581249713897705,0.33906278014183044,0.9399999976158142,0.21099548041820526
323,0.8506249785423279,0.33686041831970215,0.9375,0.20958362519741058
324,0.8637499809265137,0.3213626742362976,0.9399999976158142,0.20601427555084229
325,0.8518750071525574,0.3264920115470886,0.9399999976158142,0.2074519395828247
326,0.8481249809265137,0.34913909435272217,0.9449999928474426,0.2089729905128479
327,0.8518750071525574,0.3249487578868866,0.9275000095367432,0.20992319285869598
328,0.84375,0.3508346974849701,0.9350000023841858,0.20713092386722565
329,0.8500000238418579,0.32494354248046875,0.9300000071525574,0.2087266594171524
330,0.8537499904632568,0.3271021544933319,0.9350000023841858,0.20442943274974823
331,0.8575000166893005,0.33865517377853394,0.9375,0.20618215203285217
332,0.8500000238418579,0.32006165385246277,0.925000011920929,0.20771794021129608
333,0.8537499904632568,0.3342437446117401,0.9300000071525574,0.20583848655223846
334,0.84375,0.3339715600013733,0.9325000047683716,0.2060367465019226
335,0.8456249833106995,0.3474414348602295,0.9350000023841858,0.2055996060371399
336,0.8374999761581421,0.3491085469722748,0.9350000023841858,0.2091418206691742
337,0.840624988079071,0.3444617986679077,0.9399999976158142,0.20810724794864655
338,0.846875011920929,0.3356188237667084,0.9449999928474426,0.2030811458826065
339,0.840624988079071,0.332930326461792,0.9350000023841858,0.20348098874092102
340,0.84375,0.34928134083747864,0.9399999976158142,0.20318447053432465
341,0.8512499928474426,0.3245350122451782,0.9325000047683716,0.2040737122297287
342,0.8537499904632568,0.33544066548347473,0.9275000095367432,0.20442859828472137
343,0.8525000214576721,0.32641109824180603,0.9375,0.20286494493484497
344,0.846875011920929,0.3330826461315155,0.9300000071525574,0.20433738827705383
345,0.8456249833106995,0.33486661314964294,0.9399999976158142,0.20565204322338104
346,0.8374999761581421,0.34289178252220154,0.9424999952316284,0.20343638956546783
347,0.8531249761581421,0.33297619223594666,0.9399999976158142,0.20578008890151978
348,0.8512499928474426,0.33362942934036255,0.9375,0.2055334448814392
349,0.8568750023841858,0.32069265842437744,0.9375,0.20523934066295624
350,0.856249988079071,0.31548160314559937,0.9300000071525574,0.2060924917459488
351,0.8456249833106995,0.3236845135688782,0.9350000023841858,0.20762388408184052
352,0.856249988079071,0.314377099275589,0.9275000095367432,0.20344367623329163
353,0.8575000166893005,0.3142494857311249,0.9275000095367432,0.20594707131385803
354,0.8481249809265137,0.34302863478660583,0.9300000071525574,0.2045571655035019
355,0.8531249761581421,0.33218392729759216,0.9399999976158142,0.20596027374267578
356,0.8525000214576721,0.32765617966651917,0.925000011920929,0.207466259598732
357,0.8550000190734863,0.3314589262008667,0.9225000143051147,0.21279191970825195
358,0.8575000166893005,0.31811925768852234,0.9300000071525574,0.2046188861131668
359,0.856249988079071,0.3209146559238434,0.9375,0.2012278139591217
360,0.846875011920929,0.3382287919521332,0.925000011920929,0.20382797718048096
361,0.8575000166893005,0.321369469165802,0.9375,0.19905361533164978
362,0.8475000262260437,0.3383384048938751,0.9350000023841858,0.20138686895370483
363,0.8575000166893005,0.32292598485946655,0.9375,0.2025233507156372
364,0.8518750071525574,0.32223865389823914,0.9350000023841858,0.20064471662044525
365,0.8543750047683716,0.3223821520805359,0.9300000071525574,0.20012398064136505
366,0.8262500166893005,0.3494066894054413,0.9325000047683716,0.2043924480676651
367,0.8618749976158142,0.3253333270549774,0.9474999904632568,0.20048731565475464
368,0.859375,0.3141137361526489,0.9449999928474426,0.19875548779964447
369,0.8506249785423279,0.34471365809440613,0.9399999976158142,0.20171821117401123
370,0.8487499952316284,0.32695385813713074,0.9300000071525574,0.20051845908164978
371,0.8487499952316284,0.3444117605686188,0.9375,0.20038440823554993
372,0.856249988079071,0.325040727853775,0.9225000143051147,0.2005084753036499
373,0.8493750095367432,0.32229751348495483,0.9375,0.20009353756904602
374,0.862500011920929,0.3161344826221466,0.9399999976158142,0.2015228420495987
