epoch,accuracy,loss,val_accuracy,val_loss
0,0.5093749761581421,0.6950124502182007,0.5299999713897705,0.6913498640060425
1,0.5018749833106995,0.6935888528823853,0.550000011920929,0.6921719312667847
2,0.5049999952316284,0.6928267478942871,0.5425000190734863,0.6916667819023132
3,0.5206249952316284,0.6925708055496216,0.5674999952316284,0.6913443207740784
4,0.5299999713897705,0.6922536492347717,0.5774999856948853,0.6909790635108948
5,0.5318750143051147,0.6919087767601013,0.5649999976158142,0.6905759572982788
6,0.5350000262260437,0.6915299892425537,0.5625,0.690127432346344
7,0.5400000214576721,0.6911097168922424,0.5649999976158142,0.689624011516571
8,0.5387499928474426,0.6906421780586243,0.5575000047683716,0.6890580654144287
9,0.543749988079071,0.6901230812072754,0.5649999976158142,0.6884239315986633
10,0.5418750047683716,0.6895498633384705,0.5625,0.6877186298370361
11,0.5425000190734863,0.6889240741729736,0.5674999952316284,0.6869439482688904
12,0.543749988079071,0.6882522106170654,0.5625,0.6861081123352051
13,0.5406249761581421,0.6875463128089905,0.5649999976158142,0.6852261424064636
14,0.5418750047683716,0.6868240833282471,0.5649999976158142,0.6843193769454956
15,0.5400000214576721,0.6861076951026917,0.5600000023841858,0.6834142208099365
16,0.5387499928474426,0.6854202151298523,0.5600000023841858,0.6825383901596069
17,0.5393750071525574,0.684783399105072,0.5575000047683716,0.6817172765731812
18,0.5412499904632568,0.6842138171195984,0.5575000047683716,0.6809705495834351
19,0.5393750071525574,0.6837207078933716,0.5550000071525574,0.680309534072876
20,0.5393750071525574,0.6833062767982483,0.5525000095367432,0.6797376275062561
21,0.5375000238418579,0.6829656362533569,0.5475000143051147,0.6792513132095337
22,0.5362499952316284,0.6826902627944946,0.5475000143051147,0.678842306137085
23,0.5318750143051147,0.6824692487716675,0.5425000190734863,0.6785000562667847
24,0.5299999713897705,0.6822917461395264,0.5425000190734863,0.6782134771347046
25,0.53125,0.6821476817131042,0.5425000190734863,0.6779722571372986
26,0.5306249856948853,0.682029128074646,0.5425000190734863,0.6777673363685608
27,0.5299999713897705,0.6819291710853577,0.5425000190734863,0.6775912642478943
28,0.5293750166893005,0.6818431615829468,0.5375000238418579,0.6774380207061768
29,0.5299999713897705,0.6817671060562134,0.5325000286102295,0.6773028373718262
30,0.5287500023841858,0.6816988587379456,0.5299999713897705,0.6771820187568665
31,0.5256249904632568,0.6816360354423523,0.5299999713897705,0.6770727634429932
32,0.5274999737739563,0.6815776228904724,0.5299999713897705,0.6769728064537048
33,0.5299999713897705,0.6815223097801208,0.5299999713897705,0.676880419254303
34,0.5293750166893005,0.6814695596694946,0.5299999713897705,0.6767942905426025
35,0.5268750190734863,0.6814188361167908,0.5299999713897705,0.676713228225708
36,0.5256249904632568,0.681369960308075,0.5299999713897705,0.6766367554664612
37,0.5243750214576721,0.6813225746154785,0.5299999713897705,0.6765638589859009
38,0.5231249928474426,0.681276261806488,0.5299999713897705,0.676494300365448
39,0.5237500071525574,0.681230902671814,0.5299999713897705,0.6764273643493652
40,0.5231249928474426,0.6811864972114563,0.5299999713897705,0.676362931728363
41,0.5231249928474426,0.6811429858207703,0.5299999713897705,0.676300585269928
42,0.5224999785423279,0.681100070476532,0.5299999713897705,0.6762402057647705
43,0.5212500095367432,0.6810579895973206,0.5299999713897705,0.6761815547943115
44,0.5206249952316284,0.681016206741333,0.5299999713897705,0.6761243939399719
45,0.5193750262260437,0.6809750199317932,0.5299999713897705,0.6760687828063965
46,0.518750011920929,0.6809345483779907,0.5274999737739563,0.6760143041610718
47,0.518750011920929,0.6808943152427673,0.5274999737739563,0.6759612560272217
48,0.5193750262260437,0.6808544397354126,0.5274999737739563,0.6759092211723328
49,0.5181249976158142,0.6808149814605713,0.5274999737739563,0.6758582592010498
50,0.5181249976158142,0.6807757616043091,0.5274999737739563,0.6758082509040833
51,0.5181249976158142,0.6807368993759155,0.5274999737739563,0.6757591962814331
52,0.518750011920929,0.6806984543800354,0.5274999737739563,0.6757110357284546
53,0.518750011920929,0.6806602478027344,0.5274999737739563,0.6756637692451477
54,0.5174999833106995,0.6806223392486572,0.5274999737739563,0.6756172776222229
55,0.5168750286102295,0.6805844902992249,0.5274999737739563,0.675571620464325
56,0.5162500143051147,0.6805469393730164,0.5274999737739563,0.6755266785621643
57,0.5149999856948853,0.680509626865387,0.5299999713897705,0.6754825115203857
58,0.5137500166893005,0.6804724931716919,0.5299999713897705,0.6754388213157654
59,0.5137500166893005,0.6804353594779968,0.5299999713897705,0.6753961443901062
60,0.5137500166893005,0.6803986430168152,0.5325000286102295,0.6753538250923157
61,0.5137500166893005,0.6803619265556335,0.5325000286102295,0.6753122806549072
62,0.5137500166893005,0.6803253293037415,0.5325000286102295,0.6752713918685913
63,0.5137500166893005,0.6802888512611389,0.5325000286102295,0.6752310395240784
64,0.5131250023841858,0.6802525520324707,0.5325000286102295,0.675191342830658
65,0.5131250023841858,0.6802163124084473,0.5325000286102295,0.6751521825790405
66,0.512499988079071,0.6801801919937134,0.5325000286102295,0.6751136779785156
67,0.512499988079071,0.6801441311836243,0.5325000286102295,0.6750755310058594
68,0.5118749737739563,0.6801082491874695,0.5325000286102295,0.6750381588935852
69,0.5112500190734863,0.6800722479820251,0.5299999713897705,0.6750011444091797
70,0.5106250047683716,0.6800363063812256,0.5299999713897705,0.6749646663665771
71,0.5099999904632568,0.6800006031990051,0.5299999713897705,0.6749288439750671
72,0.5099999904632568,0.6799648404121399,0.5299999713897705,0.6748934388160706
73,0.5093749761581421,0.6799291372299194,0.5299999713897705,0.6748583912849426
74,0.5093749761581421,0.6798932552337646,0.5299999713897705,0.6748239994049072
75,0.5087500214576721,0.6798575520515442,0.5274999737739563,0.6747900247573853
76,0.5081250071525574,0.6798220276832581,0.5274999737739563,0.6747565269470215
77,0.5081250071525574,0.6797863245010376,0.5274999737739563,0.6747235655784607
78,0.5087500214576721,0.6797504425048828,0.5274999737739563,0.6746910214424133
79,0.5081250071525574,0.6797146797180176,0.5274999737739563,0.6746588945388794
80,0.5074999928474426,0.6796790361404419,0.5274999737739563,0.6746271252632141
81,0.5068749785423279,0.6796432733535767,0.5274999737739563,0.6745959520339966
82,0.5068749785423279,0.6796073913574219,0.5274999737739563,0.6745651364326477
83,0.5074999928474426,0.6795714497566223,0.5274999737739563,0.6745348572731018
84,0.5074999928474426,0.6795355081558228,0.5249999761581421,0.6745048761367798
85,0.5074999928474426,0.6794995069503784,0.5249999761581421,0.6744754314422607
86,0.5074999928474426,0.6794633269309998,0.5249999761581421,0.6744462847709656
87,0.5074999928474426,0.6794272065162659,0.5249999761581421,0.6744175553321838
88,0.5081250071525574,0.6793909668922424,0.5249999761581421,0.6743893623352051
89,0.5081250071525574,0.6793544292449951,0.5249999761581421,0.6743614077568054
90,0.5081250071525574,0.679317831993103,0.5249999761581421,0.674333930015564
91,0.5081250071525574,0.6792812347412109,0.5249999761581421,0.6743068695068359
92,0.5081250071525574,0.6792445182800293,0.5249999761581421,0.6742801666259766
93,0.5087500214576721,0.6792075634002686,0.5274999737739563,0.6742538213729858
94,0.5093749761581421,0.6791704297065735,0.5299999713897705,0.6742279529571533
95,0.5087500214576721,0.6791332364082336,0.5299999713897705,0.6742024421691895
96,0.5087500214576721,0.6790958642959595,0.5299999713897705,0.6741772294044495
97,0.5087500214576721,0.679058313369751,0.5299999713897705,0.6741524338722229
98,0.5087500214576721,0.6790205240249634,0.5299999713897705,0.6741279363632202
99,0.5087500214576721,0.6789825558662415,0.5299999713897705,0.6741039156913757
100,0.5081250071525574,0.6789443492889404,0.5299999713897705,0.6740801930427551
101,0.5081250071525574,0.6789060831069946,0.5299999713897705,0.6740568280220032
102,0.5081250071525574,0.6788673400878906,0.5299999713897705,0.6740337610244751
103,0.5081250071525574,0.6788284182548523,0.5299999713897705,0.6740111708641052
104,0.5081250071525574,0.6787893176078796,0.5299999713897705,0.6739886999130249
105,0.5087500214576721,0.6787499189376831,0.5299999713897705,0.6739668250083923
106,0.5087500214576721,0.6787103414535522,0.5299999713897705,0.6739450693130493
107,0.5087500214576721,0.678670346736908,0.5299999713897705,0.6739237904548645
108,0.5087500214576721,0.6786302328109741,0.5299999713897705,0.6739027500152588
109,0.5093749761581421,0.6785897612571716,0.5299999713897705,0.6738820672035217
110,0.5087500214576721,0.6785489916801453,0.5274999737739563,0.6738616824150085
111,0.5081250071525574,0.6785078644752502,0.5274999737739563,0.673841655254364
112,0.5074999928474426,0.6784664392471313,0.5274999737739563,0.6738219261169434
113,0.5074999928474426,0.678424596786499,0.5299999713897705,0.6738024950027466
114,0.5081250071525574,0.678382396697998,0.5299999713897705,0.6737832427024841
115,0.5087500214576721,0.6783398985862732,0.5325000286102295,0.6737644076347351
116,0.5081250071525574,0.6782971024513245,0.5325000286102295,0.6737458109855652
117,0.5087500214576721,0.6782538890838623,0.5325000286102295,0.6737275719642639
118,0.5093749761581421,0.6782101988792419,0.5325000286102295,0.673709511756897
119,0.5106250047683716,0.6781661510467529,0.5325000286102295,0.6736918091773987
120,0.5106250047683716,0.6781217455863953,0.5325000286102295,0.6736743450164795
121,0.5106250047683716,0.6780766844749451,0.5325000286102295,0.6736571788787842
122,0.5106250047683716,0.6780313849449158,0.5325000286102295,0.6736401319503784
123,0.5099999904632568,0.6779855489730835,0.5325000286102295,0.6736235022544861
124,0.5106250047683716,0.677939236164093,0.5325000286102295,0.6736071109771729
125,0.5106250047683716,0.6778926253318787,0.5325000286102295,0.6735908389091492
126,0.5106250047683716,0.6778451800346375,0.5299999713897705,0.6735749840736389
127,0.5106250047683716,0.6777974963188171,0.5299999713897705,0.6735591888427734
128,0.5106250047683716,0.6777491569519043,0.5299999713897705,0.6735436916351318
